detected,detect_time_min,horizon_min,flight_distance_m,energy_wh,search_minutes,unique_cells_searched,total_search_ops,redundant_search_ops,n_swaps,n_replans,replan_ms_total,planner,initial_model,area_name,seed,replicate,arm,target_profile,elapsed_before_min,n_uavs,moving_target
True,83.0,180.0,32747.419575539352,431.26373111195176,80.0,17,26,9,5,1,658.7734000022465,static,distance,demo_valley,5082,82,A,hiker,49.0,2,True
False,,180.0,78116.65246381414,965.0978692147105,167.0,55,55,0,12,1,657.6758999908634,static,distance,demo_valley,5083,83,A,desoriented,56.0,2,True
False,,180.0,73302.89202795872,938.3111082561709,167.0,40,55,15,12,1,658.9034000080574,static,distance,demo_valley,5084,84,A,injured,89.0,2,True
False,,180.0,79088.19845305459,970.1773222991549,163.0,46,54,8,12,1,624.9671999867132,static,distance,demo_valley,5085,85,A,hiker,72.0,2,True
False,,180.0,82367.06505670017,964.6467147259136,161.0,52,53,1,12,1,618.145700000241,static,distance,demo_valley,5086,86,A,desoriented,60.0,2,True
True,41.0,180.0,16487.25133942245,228.28154252825243,41.0,12,13,1,2,1,658.2308000070043,static,distance,demo_valley,5087,87,A,desoriented,77.0,2,True
False,,180.0,96405.3436784872,996.8250543620467,144.0,47,47,0,13,1,567.5419000217516,static,distance,demo_valley,5088,88,A,injured,89.0,2,True
False,,180.0,67607.84828084054,945.3917220159512,175.0,47,58,11,12,1,639.2301000123553,static,distance,demo_valley,5089,89,A,injured,43.0,2,True
False,,180.0,93850.00436012278,992.985686804248,146.0,38,48,10,13,1,614.7847000102047,static,distance,demo_valley,5090,90,A,injured,42.0,2,True
False,,180.0,73013.78302390309,947.8013158526119,169.0,50,56,6,11,1,608.1070999789517,static,distance,demo_valley,5091,91,A,desoriented,37.0,2,True
False,,180.0,86445.76382397967,1001.4837180876418,156.0,52,52,0,12,1,604.7351999914099,static,distance,demo_valley,5092,92,A,injured,70.0,2,True
True,44.0,180.0,17207.639607143174,242.63192775672732,45.0,12,15,3,2,1,610.0990999948408,static,distance,demo_valley,5093,93,A,hiker,90.0,2,True
False,,180.0,73581.28430741529,959.1101674685387,171.0,39,56,17,12,1,638.8723000181926,static,distance,demo_valley,5094,94,A,injured,49.0,2,True
False,,180.0,83377.46456479847,938.3703687163037,156.0,31,52,21,13,1,566.3507999925059,static,distance,demo_valley,5095,95,A,injured,32.0,2,True
False,,180.0,90252.63682529534,1000.9423925816775,150.0,50,50,0,13,1,526.7550999960804,static,distance,demo_valley,5096,96,A,injured,85.0,2,True
False,,180.0,72208.785746432,936.4799687718373,168.0,38,56,18,11,1,619.1098999843234,static,distance,demo_valley,5097,97,A,hiker,85.0,2,True
False,,180.0,80459.03262075232,986.0035505226789,165.0,48,55,7,12,1,549.9037999998109,static,distance,demo_valley,5098,98,A,injured,63.0,2,True
False,,180.0,98902.87558131924,1024.0401062668711,145.0,48,48,0,13,1,517.2970999992685,static,distance,demo_valley,5099,99,A,photographer,65.0,2,True
True,65.0,180.0,27613.828360243442,341.08417829409655,58.0,18,19,1,5,6,255.64120000126422,rolling,distance,demo_valley,5000,0,B,hiker,53.0,2,True
False,,180.0,77656.36229900042,898.5241066346073,142.0,19,47,28,17,15,476.74580000057176,rolling,distance,demo_valley,5001,1,B,hiker,50.0,2,True
False,,180.0,64672.27198032293,855.3781031406876,150.0,32,50,18,17,16,558.5491999863734,rolling,distance,demo_valley,5002,2,B,injured,34.0,2,True
True,176.0,180.0,95729.18207941929,955.6824669202751,129.0,25,43,18,15,14,450.08380000035686,rolling,distance,demo_valley,5003,3,B,desoriented,71.0,2,True
False,,180.0,87416.97146261553,930.1335180823899,141.0,30,47,17,16,16,380.45379999857687,rolling,distance,demo_valley,5004,4,B,hiker,40.0,2,True
False,,180.0,70497.60252810776,851.8334084303154,141.0,26,47,21,17,15,449.08290000239504,rolling,distance,demo_valley,5005,5,B,desoriented,30.0,2,True
False,,180.0,89764.45870268864,954.4278325198081,138.0,35,46,11,15,15,621.6994999995222,rolling,distance,demo_valley,5006,6,B,injured,58.0,2,True
True,70.0,180.0,33589.905188295874,367.7993980293822,58.0,12,19,7,5,6,334.61989999159414,rolling,distance,demo_valley,5007,7,B,desoriented,67.0,2,True
False,,180.0,88961.87462069583,921.2864685373034,138.0,24,46,22,16,14,514.4254000024375,rolling,distance,demo_valley,5008,8,B,hiker,89.0,2,True
False,,180.0,92817.58036463943,958.6492807185232,135.0,22,45,23,14,14,401.9493000159855,rolling,distance,demo_valley,5009,9,B,hiker,47.0,2,True
False,,180.0,86463.22876382708,908.8700147570213,138.0,27,46,19,17,14,517.195200014612,rolling,distance,demo_valley,5010,10,B,desoriented,57.0,2,True
True,93.0,180.0,38969.269082614686,463.8124078195436,80.0,18,26,8,8,8,409.234299992022,rolling,distance,demo_valley,5011,11,B,desoriented,45.0,2,True
False,,180.0,91071.24205470388,946.3746051989647,135.0,29,45,16,14,14,478.08729999451316,rolling,distance,demo_valley,5012,12,B,hiker,66.0,2,True
False,,180.0,90458.53825979485,940.0277347939812,135.0,36,45,9,14,13,380.34670000342885,rolling,distance,demo_valley,5013,13,B,injured,34.0,2,True
False,,180.0,67882.50593422611,866.5277926884381,150.0,13,50,37,17,16,276.9356000044354,rolling,distance,demo_valley,5014,14,B,photographer,79.0,2,True
False,,180.0,86474.21907308055,930.5088653857904,138.0,26,46,20,16,14,408.586200002901,rolling,distance,demo_valley,5015,15,B,desoriented,70.0,2,True
False,,180.0,93956.44573649489,958.942070648267,132.0,22,44,22,14,13,302.17959999572486,rolling,distance,demo_valley,5016,16,B,photographer,33.0,2,True
True,51.0,180.0,24531.242594565905,272.3465344561201,43.0,11,14,3,3,4,234.78359999717213,rolling,distance,demo_valley,5017,17,B,desoriented,52.0,2,True
False,,180.0,75593.53490044597,882.1423463787291,139.0,19,46,27,17,15,527.0340999868495,rolling,distance,demo_valley,5018,18,B,hiker,53.0,2,True
False,,180.0,86246.25965297414,907.006649932531,138.0,26,46,20,16,15,570.3845999923942,rolling,distance,demo_valley,5019,19,B,hiker,72.0,2,True
False,,180.0,100691.76257250897,978.5054307617438,132.0,22,44,22,14,15,427.5509000017337,rolling,distance,demo_valley,5020,20,B,desoriented,55.0,2,True
False,,180.0,101834.60669040095,976.2829361455349,126.0,30,42,12,14,14,550.378300002194,rolling,distance,demo_valley,5021,21,B,hiker,81.0,2,True
False,,180.0,81773.59251778715,888.6936986956441,138.0,27,46,19,16,15,372.4751000027027,rolling,distance,demo_valley,5022,22,B,photographer,50.0,2,True
True,89.0,180.0,40103.466769713195,449.97267971856274,72.0,17,24,7,7,7,311.11069999678875,rolling,distance,demo_valley,5023,23,B,hiker,70.0,2,True
False,,180.0,102581.45175399352,997.7068507351196,135.0,25,45,20,14,13,516.2085000138177,rolling,distance,demo_valley,5024,24,B,photographer,53.0,2,True
False,,180.0,70165.69126311259,886.0465259349498,150.0,20,50,30,17,16,406.75120000923926,rolling,distance,demo_valley,5025,25,B,hiker,48.0,2,True
False,,180.0,94335.20078986879,963.826763092972,135.0,25,45,20,14,14,447.52579999840236,rolling,distance,demo_valley,5026,26,B,hiker,61.0,2,True
False,,180.0,90497.64031836316,928.0571378415207,138.0,31,46,15,15,14,440.99110000388464,rolling,distance,demo_valley,5027,27,B,hiker,77.0,2,True
False,,180.0,94338.11284082412,975.8221092867149,141.0,29,47,18,14,14,524.2408000049181,rolling,distance,demo_valley,5028,28,B,injured,39.0,2,True
True,13.0,180.0,6453.9469127176935,77.74454086760926,13.0,4,4,0,0,1,132.40189999851282,rolling,distance,demo_valley,5029,29,B,hiker,51.0,2,True
False,,180.0,101043.98969844598,983.9487973895821,135.0,24,45,21,14,15,382.47279998358863,rolling,distance,demo_valley,5030,30,B,photographer,64.0,2,True
False,,180.0,71422.58896109789,879.3182417152689,148.0,26,49,23,17,15,437.6114000042435,rolling,distance,demo_valley,5031,31,B,hiker,39.0,2,True
False,,180.0,95683.66380689852,973.9252452626409,135.0,24,45,21,15,15,481.5549999984796,rolling,distance,demo_valley,5032,32,B,desoriented,73.0,2,True
False,,180.0,101734.75564437915,972.5467038338293,126.0,22,42,20,16,13,457.28240001517406,rolling,distance,demo_valley,5033,33,B,desoriented,88.0,2,True
False,,180.0,93484.52799778731,944.3384143956295,135.0,29,45,16,16,15,481.68010000699724,rolling,distance,demo_valley,5034,34,B,injured,78.0,2,True
False,,180.0,103736.15529871633,994.1906401360777,132.0,26,44,18,14,14,375.9222999779013,rolling,distance,demo_valley,5035,35,B,photographer,46.0,2,True
False,,180.0,80081.93606504929,899.5074709961843,144.0,25,48,23,15,15,536.3990000041667,rolling,distance,demo_valley,5036,36,B,photographer,43.0,2,True
True,75.0,180.0,39042.39029858267,388.5320355610107,54.0,13,17,4,7,6,232.67500000110886,rolling,distance,demo_valley,5037,37,B,desoriented,71.0,2,True
True,56.0,180.0,25987.185342217184,276.5768551123704,42.0,8,14,6,5,5,268.57449999988603,rolling,distance,demo_valley,5038,38,B,desoriented,90.0,2,True
True,68.0,180.0,29379.879599990512,343.9043130064571,60.0,12,19,7,5,6,297.48080000354093,rolling,distance,demo_valley,5039,39,B,hiker,39.0,2,True
True,33.0,180.0,16387.894171385495,182.50939693306805,28.0,8,9,1,2,3,95.13570000126492,rolling,distance,demo_valley,5040,40,B,hiker,74.0,2,True
True,139.0,180.0,69464.14596904052,729.4643655030877,109.0,27,36,9,12,12,255.24139999470208,rolling,distance,demo_valley,5041,41,B,injured,57.0,2,True
False,,180.0,109206.14968531666,994.058989248626,123.0,25,41,16,14,13,500.14480000027106,rolling,distance,demo_valley,5042,42,B,hiker,45.0,2,True
True,36.0,180.0,15675.7168138988,185.5414172029586,30.0,7,10,3,2,3,233.99590000553872,rolling,distance,demo_valley,5043,43,B,desoriented,84.0,2,True
False,,180.0,99647.30176735134,983.2107863726139,129.0,22,43,21,14,14,407.69299999919895,rolling,distance,demo_valley,5044,44,B,photographer,54.0,2,True
False,,180.0,80420.25754943157,887.0030283606712,135.0,19,45,26,17,14,374.2045999952097,rolling,distance,demo_valley,5045,45,B,desoriented,49.0,2,True
False,,180.0,69241.2984555121,875.6119646468637,150.0,35,50,15,17,15,454.15990000583406,rolling,distance,demo_valley,5046,46,B,injured,48.0,2,True
False,,180.0,93938.61405022137,954.5420625007589,135.0,24,45,21,14,14,237.81540001436952,rolling,distance,demo_valley,5047,47,B,desoriented,77.0,2,True
False,,180.0,84465.73564083046,896.8624838099211,138.0,23,46,23,17,15,462.4792999784404,rolling,distance,demo_valley,5048,48,B,hiker,36.0,2,True
False,,180.0,88732.85931214876,911.4240166353544,133.0,28,44,16,17,14,411.5653000008024,rolling,distance,demo_valley,5049,49,B,desoriented,69.0,2,True
False,,180.0,99052.74999003408,966.0413153801032,135.0,18,45,27,15,14,345.8658000217838,rolling,distance,demo_valley,5050,50,B,photographer,87.0,2,True
False,,180.0,96022.96249473728,953.3367934059678,129.0,27,43,16,14,8,367.50629999914963,rolling,distance,demo_valley,5051,51,B,hiker,39.0,2,True
True,5.0,180.0,5127.283801339974,39.748498574704925,3.0,0,0,0,0,1,146.41040000242356,rolling,distance,demo_valley,5052,52,B,desoriented,42.0,2,True
True,10.0,180.0,4805.143198791134,59.94066409531108,10.0,3,3,0,0,1,148.35880000100587,rolling,distance,demo_valley,5053,53,B,hiker,44.0,2,True
False,,180.0,64682.171959912215,861.2264151520799,150.0,19,50,31,17,16,547.3966000008659,rolling,distance,demo_valley,5054,54,B,hiker,46.0,2,True
False,,180.0,74089.92194699711,893.7669476540525,145.0,22,48,26,17,16,404.9843999910081,rolling,distance,demo_valley,5055,55,B,hiker,52.0,2,True
False,,180.0,110669.55313073617,997.7061280736573,120.0,32,40,8,14,13,460.72119999007555,rolling,distance,demo_valley,5056,56,B,injured,84.0,2,True
False,,180.0,122969.1945084349,1022.2913510192271,108.0,23,36,13,15,12,411.9712999854528,rolling,distance,demo_valley,5057,57,B,hiker,81.0,2,True
False,,180.0,99347.1129327627,980.7193574559856,135.0,22,45,23,14,14,405.0941000114108,rolling,distance,demo_valley,5058,58,B,desoriented,72.0,2,True
False,,180.0,89874.53971608038,917.3287868409021,135.0,20,45,25,16,13,303.8732999957574,rolling,distance,demo_valley,5059,59,B,photographer,75.0,2,True
False,,180.0,99877.35984437453,998.1169273373511,138.0,26,46,20,14,14,513.9820999811491,rolling,distance,demo_valley,5060,60,B,desoriented,47.0,2,True
False,,180.0,68377.1036104126,897.5366008158742,156.0,24,52,28,16,17,510.5075999890687,rolling,distance,demo_valley,5061,61,B,desoriented,32.0,2,True
False,,180.0,88913.72311428862,899.2534995525112,132.0,29,44,15,18,14,437.43589998121024,rolling,distance,demo_valley,5062,62,B,desoriented,59.0,2,True
False,,180.0,87515.90922980057,915.2685191899131,138.0,30,46,16,16,15,500.49149999176734,rolling,distance,demo_valley,5063,63,B,desoriented,72.0,2,True
False,,180.0,95097.18432798577,941.2696662933281,132.0,34,44,10,14,14,405.91900000436,rolling,distance,demo_valley,5064,64,B,hiker,75.0,2,True
False,,180.0,67734.90732579936,882.8916138924855,153.0,21,51,30,17,17,443.3577999989211,rolling,distance,demo_valley,5065,65,B,hiker,40.0,2,True
False,,180.0,85006.41320779854,897.7079166047363,138.0,17,46,29,17,14,387.65129999956116,rolling,distance,demo_valley,5066,66,B,photographer,55.0,2,True
False,,180.0,107648.1885031063,1012.1166004765821,132.0,22,44,22,14,13,375.28119999478804,rolling,distance,demo_valley,5067,67,B,photographer,87.0,2,True
False,,180.0,106418.43792680415,1001.2221974377778,126.0,29,42,13,14,14,377.96900001012546,rolling,distance,demo_valley,5068,68,B,injured,49.0,2,True
False,,180.0,103088.41068959385,950.360145518598,120.0,20,40,20,16,13,430.8758999923157,rolling,distance,demo_valley,5069,69,B,hiker,84.0,2,True
False,,180.0,94719.06520728357,958.8246903039139,135.0,17,45,28,14,14,444.2975999900227,rolling,distance,demo_valley,5070,70,B,desoriented,36.0,2,True
False,,180.0,90173.5741133725,905.4083276298295,132.0,26,44,18,17,14,518.133300003683,rolling,distance,demo_valley,5071,71,B,hiker,48.0,2,True
False,,180.0,107829.61438418704,991.3880711182417,124.0,18,41,23,14,13,431.6765000075975,rolling,distance,demo_valley,5072,72,B,desoriented,70.0,2,True
False,,180.0,95213.8590620695,962.7737491162325,138.0,29,46,17,15,15,461.56450000125915,rolling,distance,demo_valley,5073,73,B,desoriented,69.0,2,True
False,,180.0,100745.55163127344,1002.5304832424571,138.0,25,46,21,14,15,435.04929997288855,rolling,distance,demo_valley,5074,74,B,desoriented,44.0,2,True
False,,180.0,96329.38589522397,952.7733410829185,135.0,27,45,18,14,14,305.25560000569385,rolling,distance,demo_valley,5075,75,B,hiker,42.0,2,True
False,,180.0,78101.53987275365,852.2536815774811,135.0,21,45,24,17,14,599.1258999929414,rolling,distance,demo_valley,5076,76,B,desoriented,37.0,2,True
